17076;jaalan;Jaalan;140;Oman;club
646;jablonec;Jablonec;52;Czech Republic;club
15127;jablonec-u19;Jablonec U-19;52;Czech Republic;club
23734;jablonec2;Jablonec-2;52;Czech Republic;club
15111;jablonec-u21;Jablonec U-21;52;Czech Republic;club
14742;jacksonville;Jacksonville;194;United States;club
23164;jac;JAC;22;Benin;club
14733;jacobina;Jacobina;28;Brasil;club
13479;jacuipense;Jacuipense;28;Brasil;club
22744;jacyoba;Jacyoba;28;Brasil;club
12041;jaegersborg;Jaegersborg;53;Denmark;club
13811;jadran-porec;Jadran Porec;49;Croatia;club
22439;jadran-lp;Jadran LP;49;Croatia;club
1563;jagiellonia;Jagiellonia;147;Poland;club
18485;jagersburg;Jagersburg;74;Germany;club
15965;jagiellonia-u18;Jagiellonia U-18;147;Poland;club
3784;jagodina;Jagodina;204;Serbia;club
1681;jaguares;Jaguares;123;Mexico;club
18511;jahn-dinslaken-hiesfeld;Jahn Dinslaken Hiesfeld;74;Germany;club
1946;jahn-regensburg2;Jahn Regensburg-2;74;Germany;club
20014;jahn-forchheim;Jahn Forchheim;74;Germany;club
15656;jahn-schneverdingen;Jahn Schneverdingen;0;;club
6355;jaish;Jaish;179;Syria;club
23696;jalapa-fc;Jalapa FC;135;Nicaragua;club
5905;jamaica-u17;Jamaica U-17;0;;club
-95;jamaica;Jamaica;95;Jamaica;selection
17613;jalzabet;Jalzabet;49;Croatia;club
23786;jamaica-u23;Jamaica U-23;0;;club
22836;jamaica-w;Jamaica W;0;;club
14604;jammerbugt;Jammerbugt;53;Denmark;club
17097;janesboro-fc;Janesboro FC;92;Ireland;club
21318;jamshedpur;Jamshedpur;88;India;club
23288;jap;JAP;22;Benin;club
-96;japan;Japan;96;Japan;selection
14624;japan-u16;Japan U-16;96;Japan;selection
24889;japan-u16-w;Japan U-16 W;0;;club
5904;japan-u17;Japan U-17;96;Japan;selection
4904;japan-u19;Japan U-19;96;Japan;selection
15052;japan-u18;Japan U-18;96;Japan;selection
24991;jabal-al-mukaber;Jabal Al Mukaber;142;Palestine;club
20656;japan-u19-w;Japan U-19 W;96;Japan;selection
6489;japan-u20;Japan U-20;96;Japan;selection
9308;japan-u20-w;Japan U-20 W;0;;club
3904;japan-u21;Japan U-21;0;;club
15067;japan-u22;Japan U-22;96;Japan;selection
9064;japan-u23;Japan U-23;96;Japan;selection
19004;japan-u23-w;Japan U-23 W;96;Japan;selection
15415;japan-univ-w;Japan Univ W;96;Japan;selection
6626;japan-w;Japan W;96;Japan;selection
15355;japan-univ;Japan Univ.;96;Japan;selection
1559;japs;JaPS;68;Finland;club
23192;jarabacoa;Jarabacoa;56;Dominican Republic;club
797;jaro;Jaro;68;Finland;club
22299;jarvajaani;Jarva-Jaani;63;Estonia;club
3468;jastrzebie;Jastrzebie;147;Poland;club
23493;jarota-jarocin;Jarota Jarocin;147;Poland;club
22674;jaszberenyi-vasas;Jaszberenyi Vasas;86;Hungary;club
14462;jaszapati-vse;Jaszapati VSE;86;Hungary;club
1080;javor;Javor;204;Serbia;club
7290;jazz-juniorit;Jazz Juniorit;0;;club
11689;jazeerat-al-feel;Jazeerat Al Feel;0;;club
782;jazz-pori;Jazz Pori;68;Finland;club
22698;japan-u17-w;Japan U-17 W;0;;club
7285;jbk;JBK;68;Finland;club
15663;jdfs-alberts;JDFS Alberts;105;Latvia;club
24066;jdr-stars;JDR Stars;168;South Africa;club
20109;jeddah;Jeddah;158;Saudi Arabia;club
18436;jeddeloh;Jeddeloh;74;Germany;club
3037;jedinstvo-bihac;Jedinstvo Bihac;26;Bosnia and Herzegovina;club
23722;jedinstvo-brcko;Jedinstvo Brcko;26;Bosnia and Herzegovina;club
6735;jedinstvo-bp;Jedinstvo BP;216;Montenegro;club
20661;jednota-banova;Jednota Banova;164;Slovakia;club
13919;jedinstvo-putevi;Jedinstvo Putevi;204;Serbia;club
1514;jef-united-ichihara;JEF United Ichihara;96;Japan;club
15297;jef-united-w;JEF United W;96;Japan;club
6564;jeju-united;Jeju United;101;Korea Republic;club
13527;jehad;Jehad;179;Syria;club
15666;jekabpils-sc;Jekabpils SC;105;Latvia;club
19988;jekerdal;Jekerdal;0;;club
6348;jendouba-sport;Jendouba Sport;187;Tunisia;club
3294;jeonbuk-motors;Jeonbuk Motors;101;Korea Republic;club
6433;jeonnam-dragons;Jeonnam Dragons;101;Korea Republic;club
21360;jequie;Jequie;28;Brasil;club
22988;jerantut;Jerantut;116;Malaysia;club
13480;j-malucelli;J. Malucelli;28;Brasil;club
14926;jerv;Jerv;139;Norway;club
24366;jesina;Jesina;94;Italy;club
18056;jesina-w;Jesina W;94;Italy;club
9267;jeunesse-canach;Jeunesse Canach;112;Luxembourg;club
1120;jeunesse-esch;Jeunesse Esch;112;Luxembourg;club
16033;jeunesse-w;Jeunesse W;0;;club
6736;jezero;Jezero;216;Montenegro;club
7179;jiangsu-suning;Jiangsu Suning;41;China;club
15469;jiangxi-liansheng;Jiangxi Liansheng;41;China;club
22968;jiangsu-yancheng;Jiangsu Yancheng;41;China;club
23382;jicaral;Jicaral;47;Costa Rica;club
6352;jerba;Jerba;187;Tunisia;club
15138;jihlava-u19;Jihlava U-19;52;Czech Republic;club
15119;jihlava-u21;Jihlava U-21;52;Czech Republic;club
24544;jihlava2;Jihlava-2;52;Czech Republic;club
24527;jindrichuv-hradec;Jindrichuv Hradec;52;Czech Republic;club
19272;jilin-baijia;Jilin Baijia;41;China;club
1911;jippo;JIPPO;68;Finland;club
6358;jabala;Jabala;179;Syria;club
18259;jerez;Jerez;169;Spain;club
20876;jitex-w;Jitex W;177;Sweden;club
22257;jj-urquiza;JJ Urquiza;9;Argentina;club
21786;jocoro;Jocoro;59;El Salvador;club
24213;jkt-tanzania;JKT Tanzania;182;Tanzania;club
17352;jodan-boys;Jodan Boys;132;Netherlands;club
18915;johansen;Johansen;0;;club
14795;johor-darul-t;Johor Darul T;116;Malaysia;club
12572;joinville;Joinville;28;Brasil;club
8950;johor2;Johor-2;116;Malaysia;club
7144;johor-fc;Johor FC;116;Malaysia;club
16594;jiskra-rymarov;Jiskra Rymarov;52;Czech Republic;club
19595;jonava;Jonava;111;Lithuania;club
2985;jonkoping-s;Jonkoping S.;177;Sweden;club
18910;joondalup-united;Joondalup United;12;Australia;club
18971;jonkoping-s-u21;Jonkoping S. U-21;177;Sweden;club
18877;joondalup-united-u20;Joondalup United U-20;12;Australia;club
24907;jordan-u16;Jordan U-16;0;;club
-97;jordan;Jordan;97;Jordan;selection
4903;jordan-u19;Jordan U-19;97;Jordan;selection
22125;jordan-u19-w;Jordan U-19 W;0;;club
