1525;ka-akureyri;KA Akureyri;87;Iceland;club
15597;kaapo;KaaPo;68;Finland;club
23199;ka-hafnarfjordur;KA Hafnarfjordur;87;Iceland;club
23512;kabel-novi-sad;Kabel Novi Sad;204;Serbia;club
9473;k-league-all-stars;K League All Stars;0;;club
18493;kaanmarienborn;Kaan-Marienborn;74;Germany;club
23248;kabwe;Kabwe;206;Zambia;club
6285;kacm-marrakech;KACM Marrakech;127;Morocco;club
6280;kac-kenitra;KAC Kenitra;127;Morocco;club
24703;kadino;Kadino;65;Rep. of Macedonia;club
3441;kaerjeng;Kaerjeng;112;Luxembourg;club
22298;kafr-qasim;Kafr Qasim;93;Israel;club
21301;kafr-el-sheikh;Kafr El Sheikh;58;Egypt;club
24203;kagera-sugar;Kagera Sugar;182;Tanzania;club
19531;kagoshima-united;Kagoshima United;96;Japan;club
2907;kahramanmarasspor;Kahramanmarasspor;188;Turkey;club
13049;kahramanmarasspor-bld;Kahramanmarasspor bld.;188;Turkey;club
1114;kairat;Kairat;98;Kazakhstan;club
20630;kairat-u19;Kairat U-19;0;;club
21540;kairat2;Kairat-2;98;Kazakhstan;club
7315;kairouanaise;Kairouanaise;187;Tunisia;club
6419;kaisar;Kaisar;98;Kazakhstan;club
3016;kaiser-chiefs;Kaiser Chiefs;168;South Africa;club
150;kaiserslautern;Kaiserslautern;74;Germany;club
15601;kajaani;Kajaani;68;Finland;club
14768;kabuscorp;Kabuscorp;6;Angola;club
2324;kaiserslautern2;Kaiserslautern-2;74;Germany;club
1392;kalamaria;Kalamaria;76;Greece;club
7289;kajha-kajaani;KajHa Kajaani;68;Finland;club
15895;kalaa-sport;Kalaa Sport;187;Tunisia;club
20123;kalasin;Kalasin;183;Thailand;club
1366;kalamata;Kalamata;76;Greece;club
22248;kale-belediyespor;Kale Belediyespor;188;Turkey;club
6053;kaliakra;Kaliakra;0;;club
24557;kalighat;Kalighat;88;India;club
23688;kalinkovo;Kalinkovo;164;Slovakia;club
15738;kalisz;Kalisz;147;Poland;club
1166;kalithea;Kalithea;76;Greece;club
17117;kallered-sk;Kallered SK;177;Sweden;club
12275;kallonis;Kallonis;76;Greece;club
768;kalmar;Kalmar;177;Sweden;club
20183;kalmar-aik;Kalmar AIK;177;Sweden;club
21072;kalmar-w;Kalmar W;177;Sweden;club
18972;kalmar-u21;Kalmar U-21;177;Sweden;club
23676;kalna-nad-hronom;Kalna nad Hronom;164;Slovakia;club
22673;kalocsai;Kalocsai;86;Hungary;club
3197;kalsdorf;Kalsdorf;13;Austria;club
21402;kalteng-putra;Kalteng Putra;89;Indonesia;club
9021;kaluga;Kaluga;152;Russia;club
14454;kalundborg;Kalundborg;53;Denmark;club
16988;kjarve-jk-jarve;K-Jarve JK Jarve;63;Estonia;club
22196;kalush;Kalush;192;Ukraine;club
14042;kamatamare-sanuki;Kamatamare Sanuki;96;Japan;club
16049;kamphaengphet-fc;Kamphaengphet FC;183;Thailand;club
1773;kamaz;KAMAZ;152;Russia;club
23217;kamuzu-barracks;Kamuzu Barracks;115;Malawi;club
11892;kamza;Kamza;2;Albania;club
