9406;ca-bastia;CA Bastia;69;France;club
406;ca-central-cordoba;CA Central Cordoba;9;Argentina;club
14992;ca-acassuso;CA Acassuso;9;Argentina;club
6143;ca-batna;CA Batna;3;Algeria;club
12552;ca-porto;CA Porto;28;Brasil;club
6142;cabb-arreridj;CABB Arreridj;3;Algeria;club
20689;ca-mitre;CA Mitre;9;Argentina;club
18203;cabecense;Cabecense;169;Spain;club
14874;cabinteely;Cabinteely;92;Ireland;club
14008;cabofriense;Cabofriense;28;Brasil;club
22826;caboolture;Caboolture;12;Australia;club
1761;cacereno;Cacereno;169;Spain;club
18801;cacerense;Cacerense;28;Brasil;club
14397;cadca;Cadca;164;Slovakia;club
24840;cadima-w;Cadima W;148;Portugal;club
1590;cadiz;Cadiz;169;Spain;club
20384;cadiz2;Cadiz-2;169;Spain;club
720;caen;Caen;69;France;club
2239;caernarfon;Caernarfon;202;Wales;club
18736;caerau;Caerau;202;Wales;club
24137;caen-u19;Caen U-19;69;France;club
15485;cafetaleros;Cafetaleros;123;Mexico;club
1056;caersws;Caersws;202;Wales;club
518;cagliari;Cagliari;94;Italy;club
16512;cagliari-u19;Cagliari U-19;94;Italy;club
16601;cahul;Cahul;124;Moldova;club
19061;cai-u19;CAI U-19;0;;club
21413;cairns;Cairns;12;Australia;club
24851;cailungo;Cailungo;156;San Marino;club
2134;calais;Calais;0;;club
17450;calahorra;Calahorra;169;Spain;club
21994;calamocha;Calamocha;169;Spain;club
18269;calamonte;Calamonte;169;Spain;club
13405;calasanz;Calasanz;169;Spain;club
18299;calasancio;Calasancio;169;Spain;club
16074;calcio-padova;Calcio Padova;94;Italy;club
24558;calcutta-customs;Calcutta Customs;88;India;club
14739;caldas-novas;Caldas Novas;28;Brasil;club
15859;caldas-sc;Caldas SC;148;Portugal;club
20296;ca-atlas;CA Atlas;9;Argentina;club
18740;caldicot-town;Caldicot Town;202;Wales;club
17376;caklani;Caklani;65;Rep. of Macedonia;club
24968;caledonian-braves;Caledonian Braves;159;Scotland;club
15755;callington-town-fc;Callington Town FC;0;;club
24011;callahorra2;Callahorra-2;169;Spain;club
24341;calvina;Calvina;94;Italy;club
21999;calvo-sotelo;Calvo Sotelo;169;Spain;club
1437;camacha;Camacha;0;;club
24323;caldiero-terme;Caldiero Terme;94;Italy;club
23952;camara-de-lobos;Camara de Lobos;148;Portugal;club
-33;cambodia;Cambodia;33;Cambodia;selection
23816;cambodia-u16;Cambodia U-16;0;;club
4967;cambodia-u19;Cambodia U-19;0;;club
14983;cambodia-u23;Cambodia U-23;0;;club
24102;cambodia-w;Cambodia W;0;;club
17565;cambrian-clydach;Cambrian Clydach;202;Wales;club
12569;camboriu;Camboriu;28;Brasil;club
13415;cambridge-city;Cambridge City;60;England;club
686;cambridge-united;Cambridge United;60;England;club
24872;cambridge-united-u23;Cambridge United U-23;60;England;club
941;cambuur-leeuwarden;Cambuur Leeuwarden;132;Netherlands;club
22182;cambuur-leeuwarden2;Cambuur Leeuwarden-2;132;Netherlands;club
-34;cameroon;Cameroon;34;Cameroon;selection
5966;cameroon-u17;Cameroon U-17;34;Cameroon;selection
22587;cameroon-u17-w;Cameroon U-17 W;0;;club
3966;cameroon-u21;Cameroon U-21;34;Cameroon;selection
16908;cameroon-u23;Cameroon U-23;34;Cameroon;selection
12828;cameroon-w;Cameroon W;34;Cameroon;selection
18795;cameta;Cameta;28;Brasil;club
7457;campbelltown-city;Campbelltown City;12;Australia;club
7206;campinense;Campinense;28;Brasil;club
23839;campobasso;Campobasso;94;Italy;club
21929;campodarsego;Campodarsego;94;Italy;club
17909;campos;Campos;28;Brasil;club
18224;campos-ce;Campos CE;169;Spain;club
14745;can-tho;Can Tho;200;Vietnam;club
-35;canada;Canada;35;Canada;selection
5965;canada-u17;Canada U-17;35;Canada;selection
22702;canada-u17-w;Canada U-17 W;0;;club
17019;canada-u20;Canada U-20;35;Canada;selection
15545;canada-u22;Canada U-22;35;Canada;selection
15409;canada-univ-w;Canada Univ W;35;Canada;selection
12523;caldense;Caldense;28;Brasil;club
15399;canada-univ;Canada Univ.;35;Canada;selection
1626;canakkale-dardanel;Canakkale Dardanel;188;Turkey;club
6620;canada-w;Canada W;35;Canada;selection
14821;canberra;Canberra;12;Australia;club
14822;canberra-olympic;Canberra Olympic;12;Australia;club
18537;canberra-united-w;Canberra United W;12;Australia;club
21319;canberra-united-u21;Canberra United U-21;12;Australia;club
21199;canelas;Canelas;148;Portugal;club
12430;canet;Canet;69;France;club
21967;canillas;Canillas;169;Spain;club
24269;cankaya-fk;Cankaya FK;188;Turkey;club
2905;cankiri-belediyespor;Cankiri Belediyespor;188;Turkey;club
24356;cannara;Cannara;94;Italy;club
1192;cannes;Cannes;69;France;club
14188;cankirispor;Cankirispor;188;Turkey;club
7531;canning-city;Canning City;0;;club
24620;cannes-u19;Cannes U-19;69;France;club
3965;canada-u21;Canada U-21;35;Canada;selection
