7365;wa-tlemcen;WA Tlemcen;3;Algeria;club
21723;wac;WAC;48;Cote dIvoire;club
15988;waasland-u21;Waasland U-21;20;Belgium;club
7420;w-connection-fc;W Connection FC;186;Trinidad and Tobago;club
13597;wacker-nordhausen;Wacker Nordhausen;74;Germany;club
22390;wacker-nordhausen2;Wacker Nordhausen-2;74;Germany;club
7558;waf-fes;WAF Fes;127;Morocco;club
6366;wahda;Wahda;179;Syria;club
9275;wadi-degla;Wadi Degla;58;Egypt;club
6017;waitakere-united;Waitakere United;134;New Zealand;club
17246;wajj;Wajj;158;Saudi Arabia;club
24289;wakiso-giants;Wakiso Giants;191;Uganda;club
15348;walbrzych-w;Walbrzych W;147;Poland;club
20154;waldgirmes;Waldgirmes;74;Germany;club
11478;waldhof-mannheim;Waldhof Mannheim;74;Germany;club
-202;wales;Wales;202;Wales;selection
14218;waldkirch;Waldkirch;74;Germany;club
14655;wales-u16;Wales U-16;202;Wales;selection
5798;wales-u17;Wales U-17;202;Wales;selection
19041;wales-u17-w;Wales U-17 W;202;Wales;selection
14801;wales-u18;Wales U-18;202;Wales;selection
20556;wales-u19-w;Wales U-19 W;202;Wales;selection
4798;wales-u19;Wales U-19;202;Wales;selection
19312;wales-u20;Wales U-20;202;Wales;selection
13777;wales-w;Wales W;202;Wales;selection
3798;wales-u21;Wales U-21;202;Wales;selection
14431;wallern;Wallern;13;Austria;club
16220;wallonia-walhain;Wallonia Walhain;20;Belgium;club
19961;walsgrunau;Wals-Grunau;13;Austria;club
471;walsall;Walsall;60;England;club
15881;walter-ferreti;Walter Ferreti;135;Nicaragua;club
21789;walton-casuals;Walton Casuals;60;England;club
2357;wanderers;Wanderers;195;Uruguay;club
17422;waremme;Waremme;20;Belgium;club
20082;wankendorf;Wankendorf;74;Germany;club
13614;warrenpoint-town;Warrenpoint Town;138;Northern Ireland;club
14596;warrington-town;Warrington Town;60;England;club
2574;warriors;Warriors;163;Singapore;club
20106;warta-gw-u19;Warta GW U-19;147;Poland;club
15953;warta-poznan-u19;Warta Poznan U-19;147;Poland;club
3467;warta-poznan;Warta Poznan;147;Poland;club
15873;warta-sieradz;Warta Sieradz;0;;club
15368;washington-spirit-w;Washington Spirit W;194;United States;club
23633;warta-zawiercie;Warta Zawiercie;0;;club
15554;washington-spirit2-w;Washington Spirit-2 W;194;United States;club
23769;wasilkow;Wasilkow;147;Poland;club
18919;wa-all-stars;Wa All Stars;0;;club
1530;waterford;Waterford;92;Ireland;club
14429;watergraafsmeer;Watergraafsmeer;132;Netherlands;club
14423;waterhouse;Waterhouse;95;Jamaica;club
12741;waterloo;Waterloo;35;Canada;club
472;watford;Watford;60;England;club
16019;watford-u23;Watford U-23;60;England;club
15257;watford-w;Watford W;60;England;club
6980;wathbah;Wathbah;179;Syria;club
890;wattenscheid;Wattenscheid;74;Germany;club
15825;wda-swiecie;Wda Swiecie;147;Poland;club
