20393;la-almunia;La Almunia;169;Spain;club
11560;laquila;L'Aquila;94;Italy;club
18301;la-calzada;La Calzada;169;Spain;club
12779;la-fiorita;La Fiorita;156;San Marino;club
21973;la-granja;La Granja;169;Spain;club
18268;la-estrella;La Estrella;169;Spain;club
13670;la-hoya-lorca;La Hoya Lorca;169;Spain;club
18127;la-jonquera;La Jonquera;169;Spain;club
20456;la-louviere-centre;La Louviere Centre;20;Belgium;club
17121;la-maquina;La Maquina;194;United States;club
21950;la-madalena;La Madalena;169;Spain;club
20370;la-nucia;La Nucia;169;Spain;club
12169;la-roda;La Roda;169;Spain;club
13971;la-rochesuryon-w;La Roche-sur-Yon W;69;France;club
2314;la-serena;La Serena;40;Chile;club
13981;la-suze;La Suze;69;France;club
22000;la-solana;La Solana;169;Spain;club
18247;la-union;La Union;169;Spain;club
18170;la-virgen-del-camino;La Virgen del Camino;169;Spain;club
20774;laanemaa-haapsalu;Laanemaa Haapsalu;63;Estonia;club
1197;lada;Lada;152;Russia;club
7429;laci;Laci;2;Albania;club
22199;labunishta;Labunishta;65;Rep. of Macedonia;club
24382;ladispoli;Ladispoli;94;Italy;club
23562;lada-sok;Lada SOK;152;Russia;club
18985;lae;Lae;0;;club
14413;lafnitz;Lafnitz;13;Austria;club
18583;lagarto;Lagarto;28;Brasil;club
23961;lagos;Lagos;148;Portugal;club
18111;lagun-onak;Lagun Onak;169;Spain;club
781;lahti;Lahti;68;Finland;club
15588;lahti-akatemia;Lahti Akatemia;68;Finland;club
7884;lajong-sc;Lajong SC;88;India;club
12511;lajeadense;Lajeadense;28;Brasil;club
17166;lala;LALA;199;Venezuela;club
14815;lambton-jaffas;Lambton Jaffas;12;Australia;club
17918;lake-macquarie;Lake Macquarie;12;Australia;club
2798;lamia;Lamia;76;Greece;club
20451;lamia-u19;Lamia U-19;76;Greece;club
18927;lampang;Lampang;183;Thailand;club
15538;lamphun-warrior;Lamphun Warrior;183;Thailand;club
1792;lancaster;Lancaster;60;England;club
23526;lancy;Lancy;178;Switzerland;club
18366;landsberg;Landsberg;74;Germany;club
15219;landhaus-w;Landhaus W;13;Austria;club
17196;landshut;Landshut;0;;club
765;landskrona;Landskrona;177;Sweden;club
19317;landvetter;Landvetter;177;Sweden;club
21733;langenegg;Langenegg;13;Austria;club
16058;langeskov;Langeskov;53;Denmark;club
3615;langenthal;Langenthal;178;Switzerland;club
14227;langreo;Langreo;169;Spain;club
13800;lankowitz;Lankowitz;13;Austria;club
22156;langnau;Langnau;178;Switzerland;club
23079;lansing;Lansing;194;United States;club
414;lanus;Lanus;9;Argentina;club
23829;lanusei-calcio;Lanusei Calcio;94;Italy;club
1769;lanzarote;Lanzarote;169;Spain;club
14860;lao-toyota;Lao Toyota;0;;club
14708;laon;Laon;69;France;club
-104;laos;Laos;104;;selection
23817;laos-u16;Laos U-16;0;;club
23201;laos-u19-w;Laos U-19 W;0;;club
22059;laos-u23;Laos U-23;0;;club
4896;laos-u19;Laos U-19;0;;club
20327;laracha;Laracha;169;Spain;club
16386;laredo;Laredo;169;Spain;club
18550;larisa-u19;Larisa U-19;76;Greece;club
6301;larne-fc;Larne FC;138;Northern Ireland;club
2162;larissa;Larissa;76;Greece;club
18171;la-baneza;La Baneza;169;Spain;club
283;las-palmas;Las Palmas;169;Spain;club
20345;las-palmas3;Las Palmas-3;169;Spain;club
13669;las-palmas2;Las Palmas-2;169;Spain;club
21969;las-rozas;Las Rozas;169;Spain;club
18240;las-zocas;Las Zocas;169;Spain;club
22803;las-vegas-lights;Las Vegas Lights;194;United States;club
15482;lashyn;Lashyn;98;Kazakhstan;club
11831;latina;Latina;94;Italy;club
16527;latina-u19;Latina U-19;94;Italy;club
24383;latte-dolce;Latte Dolce;94;Italy;club
-105;latvia;Latvia;105;Latvia;selection
15863;latvia-u17-w;Latvia U-17 W;105;Latvia;selection
5895;latvia-u17;Latvia U-17;105;Latvia;selection
14969;latvia-u16;Latvia U-16;105;Latvia;selection
7102;latvia-u18;Latvia U-18;105;Latvia;selection
4895;latvia-u19;Latvia U-19;105;Latvia;selection
19278;latvia-u19-w;Latvia U-19 W;105;Latvia;selection
3895;latvia-u21;Latvia U-21;105;Latvia;selection
14888;latvia-w;Latvia W;105;Latvia;selection
12958;laudio;Laudio;169;Spain;club
14805;launceston-city;Launceston City;12;Australia;club
591;lausanne;Lausanne;178;Switzerland;club
23527;lausanne2;Lausanne-2;178;Switzerland;club
23618;lauterach;Lauterach;13;Austria;club
21615;lautaro-de-buin;Lautaro de Buin;40;Chile;club
724;laval;Laval;69;France;club
15362;laval-comets-w;Laval Comets W;194;United States;club
24296;lavagnese;Lavagnese;94;Italy;club
24614;laval-u19;Laval U-19;69;France;club
206;lazio;Lazio;94;Italy;club
16528;lazio-u19;Lazio U-19;94;Italy;club
24240;lc-ba;LC Ba;118;Mali;club
3089;ld-alajuelense;LD Alajuelense;47;Costa Rica;club
23471;ld-maputo;LD Maputo;128;Mozambique;club
10681;ldu-loja;LDU Loja;57;Ecuador;club
7117;ldu-portoviejo;LDU Portoviejo;57;Ecuador;club
1860;lduquito;LDU-Quito;57;Ecuador;club
24141;le-havre-u19;Le Havre U-19;69;France;club
710;le-havre;Le Havre;69;France;club
1010;lask-linz;LASK Linz;13;Austria;club
12681;le-havre2;Le Havre-2;69;France;club
6891;le-mont-ls;Le Mont Ls;178;Switzerland;club
24607;le-mans-u19;Le Mans U-19;69;France;club
24598;le-puy-foot-u19;Le Puy Foot  U-19;69;France;club
14228;lealtad;Lealtad;169;Spain;club
1567;la-chauxdefonds;La Chaux-de-Fonds;178;Switzerland;club
14169;leamington;Leamington;60;England;club
23806;leandro-niceforo-alem;Leandro Niceforo Alem;9;Argentina;club
18040;leatherhead;Leatherhead;60;England;club
-106;lebanon;Lebanon;106;Lebanon;selection
24925;lebanon-u16;Lebanon U-16;0;;club
5894;lebanon-u17;Lebanon U-17;106;Lebanon;selection
4894;lebanon-u19;Lebanon U-19;0;;club
17632;lebanon-u23;Lebanon U-23;106;Lebanon;selection
14887;lebanon-w;Lebanon W;106;Lebanon;selection
22195;lebedin;Lebedin;192;Ukraine;club
2148;leca;Leca;148;Portugal;club
199;lecce;Lecce;94;Italy;club
18202;lebrijana;Lebrijana;169;Spain;club
22363;lecce-u19;Lecce U-19;94;Italy;club
857;lecco;Lecco;94;Italy;club
1093;lech;Lech;147;Poland;club
23489;lech2;Lech-2;147;Poland;club
15950;lech-u18;Lech U-18;147;Poland;club
22414;lechia-dzierzoniow;Lechia Dzierzoniow;147;Poland;club
3398;lechia-gdansk;Lechia Gdansk;147;Poland;club
12399;le-puy-auvergne;Le Puy Auvergne;69;France;club
23640;lechia-tomaszow-mazowiecki;Lechia Tomaszow Mazowiecki;147;Poland;club
23677;lednicke-rovne;Lednicke Rovne;164;Slovakia;club
16393;ledojesmorum;Ledoje-Smorum;53;Denmark;club
22052;leeds-fc;Leeds FC;92;Ireland;club
241;leeds;Leeds;60;England;club
20474;lee-man;Lee Man;85;Hong Kong;club
16008;leeds-u23;Leeds U-23;60;England;club
2699;leek;Leek;60;England;club
17057;leeside;Leeside;92;Ireland;club
18159;leganes2;Leganes-2;169;Spain;club
503;leganes;Leganes;169;Spain;club
714;le-mans;Le Mans;69;France;club
329;legia;Legia;147;Poland;club
23764;legia2;Legia-2;147;Poland;club
16051;legion;Legion;63;Estonia;club
23018;legioni;Legioni;73;Georgia;club
17192;legion-dynamo;Legion Dynamo;152;Russia;club
15073;legionovia;Legionovia;147;Poland;club
17013;legirus;Legirus;68;Finland;club
24327;legnago-salus;Legnago Salus;94;Italy;club
18430;leher-ts;Leher TS;74;Germany;club
18373;lehnerz;Lehnerz;74;Germany;club
3501;legnano;Legnano;94;Italy;club
23943;leicester-city-u18;Leicester City U-18;60;England;club
232;leicester-city;Leicester City;60;England;club
18238;la-cuadra;La Cuadra;169;Spain;club
15943;lechia-gdansk-u18;Lechia Gdansk U-18;147;Poland;club
13642;leicester-city-u23;Leicester City U-23;60;England;club
15966;legia-u18;Legia U-18;147;Poland;club
22101;leicester-city-w;Leicester City W;60;England;club
7253;leiknir-r;Leiknir R.;87;Iceland;club
14233;leioa;Leioa;169;Spain;club
255;leiria;Leiria;148;Portugal;club
16861;leiria-e-marrazes;Leiria e Marrazes;148;Portugal;club
6956;leiston;Leiston;60;England;club
800;leixoes;Leixoes;148;Portugal;club
23972;leixoes-u23;Leixoes U-23;148;Portugal;club
9666;lejre;Lejre;53;Denmark;club
14443;lekenik;Lekenik;49;Croatia;club
23048;leknes;Leknes;139;Norway;club
17439;leicester-city-u21;Leicester City U-21;60;England;club
17578;leicester-city-u19;Leicester City U-19;0;;club
15178;lendorf;Lendorf;13;Austria;club
18088;lenense;Lenense;169;Spain;club
21791;leningradets;Leningradets;152;Russia;club
174;lens;Lens;69;France;club
24142;lens-u19;Lens U-19;69;France;club
12664;lens2;Lens-2;69;France;club
6667;lentente-ssg;LEntente SSG;69;France;club
24346;lentigione;Lentigione;94;Italy;club
18679;leo-parrilla-fc;Leo Parrilla FC;225;Gibraltar;club
15183;leobendorf;Leobendorf;13;Austria;club
12651;leon;Leon;123;Mexico;club
8816;leon-de-huanuco;Leon de Huanuco;146;Peru;club
23409;leon-w;Leon W;123;Mexico;club
14832;leones;Leones;43;Colombia;club
16173;leones-negros;Leones Negros;123;Mexico;club
1573;leotar;Leotar;26;Bosnia and Herzegovina;club
12750;leopards;Leopards;99;Kenya;club
19091;lerum;Lerum;177;Sweden;club
24015;lernayin-artsakh;Lernayin Artsakh;10;Armenia;club
14704;les-genets;Les Genets;69;France;club
8361;les-herbiers;Les Herbiers;69;France;club
-107;lesotho;Lesotho;107;;selection
6776;letohrad;Letohrad;52;Czech Republic;club
8926;letterkenny-rovers;Letterkenny Rovers;92;Ireland;club
1012;leoben;Leoben;0;;club
25048;levadia-u19;Levadia U-19;0;;club
1106;levadia-t;Levadia T;63;Estonia;club
15312;levadia-w;Levadia W;63;Estonia;club
14842;levadia2;Levadia-2;63;Estonia;club
2268;levadiakos;Levadiakos;76;Greece;club
18559;levadiakos-u20;Levadiakos U-20;76;Greece;club
1544;levanger;Levanger;139;Norway;club
504;levante;Levante;169;Spain;club
15841;levante-w;Levante W;169;Spain;club
12939;levante2;Levante-2;169;Spain;club
24313;levico;Levico;94;Italy;club
20677;levoca;Levoca;164;Slovakia;club
105;levski;Levski;30;Bulgaria;club
17608;levski-karlovo;Levski Karlovo;30;Bulgaria;club
2700;lewes;Lewes;60;England;club
22102;lewes-w;Lewes W;60;England;club
610;leyton-orient;Leyton Orient;60;England;club
22443;lfk-mladost-lucani;LFK Mladost Lucani;204;Serbia;club
22982;lhasa;Lhasa;41;China;club
19055;liac-new-york-u19;LIAC New York U-19;0;;club
16167;liakhvi;Liakhvi;73;Georgia;club
2523;liaoning-kaixin;Liaoning Kaixin;41;China;club
15808;liberacion;Liberacion;145;Paraguay;club
19366;les-astres;Les Astres;34;Cameroon;club
15134;liberec-u19;Liberec U-19;52;Czech Republic;club
15115;liberec-u21;Liberec U-21;52;Czech Republic;club
15230;liberec-w;Liberec W;52;Czech Republic;club
23738;liberec2;Liberec-2;52;Czech Republic;club
16976;leiknir-f;Leiknir F;87;Iceland;club
-108;liberia;Liberia;108;;selection
1864;libertad;Libertad;145;Paraguay;club
22043;libertador;Libertador;199;Venezuela;club
3444;libertas;Libertas;156;San Marino;club
-109;libya;Libya;109;;selection
19269;libya-u18;Libya U-18;0;;club
3891;libya-u21;Libya U-21;0;;club
24406;licata;Licata;94;Italy;club
18450;lichtenberg;Lichtenberg;74;Germany;club
11214;lida;Lida;19;Belarus;club
19100;lidingo;Lidingo;177;Sweden;club
17210;lidkoping;Lidkoping;177;Sweden;club
20823;lidkoping-w;Lidkoping W;177;Sweden;club
-110;liechtenstein;Liechtenstein;110;Liechtenstein;selection
14931;liechtenstein-u16;Liechtenstein U-16;0;;club
5890;liechtenstein-u17;Liechtenstein U-17;0;;club
22223;liechtenstein-u19-w;Liechtenstein U-19 W;0;;club
4890;liechtenstein-u19;Liechtenstein U-19;0;;club
3890;liechtenstein-u21;Liechtenstein U-21;0;;club
13586;liefering;Liefering;13;Austria;club
6969;lienden;Lienden;132;Netherlands;club
1104;liepaja;Liepaja;105;Latvia;club
12707;liendo;Liendo;169;Spain;club
20632;liepaja-u19;Liepaja U-19;0;;club
552;lierse;Lierse;20;Belgium;club
22208;lierse-kempenzonen;Lierse Kempenzonen;20;Belgium;club
13401;lietava;Lietava;111;Lithuania;club
9260;lif-vikingur;LIF Vikingur;66;Faroe Islands;club
6517;liffey-pearse;Liffey Pearse;92;Ireland;club
24297;ligorna;Ligorna;94;Italy;club
163;lille;Lille;69;France;club
18618;lija-athletic;Lija Athletic;119;Malta;club
14695;lille-sud;Lille Sud;69;France;club
24587;lille-u19;Lille U-19;69;France;club
20073;lille-w;Lille W;69;France;club
18995;lillehammer;Lillehammer;0;;club
375;liberec;Liberec;52;Czech Republic;club
786;lillestrom;Lillestrom;139;Norway;club
17030;lillestrom-w;Lillestrom W;139;Norway;club
15625;lillestrom2;Lillestrom-2;139;Norway;club
12255;limanovia;Limanovia;0;;club
6298;limavady-united;Limavady United;138;Northern Ireland;club
19105;limhamn-w;Limhamn W;177;Sweden;club
1886;limerick;Limerick;92;Ireland;club
17814;limianos;Limianos;148;Portugal;club
12432;limoges;Limoges;69;France;club
9358;limon;Limon;47;Costa Rica;club
13429;limonest;Limonest;69;France;club
1212;linares;Linares;169;Spain;club
16460;linares-deportivo;Linares Deportivo;169;Spain;club
699;lincoln-city;Lincoln City;60;England;club
14090;lincoln;Lincoln;225;Gibraltar;club
18489;lindau;Lindau;74;Germany;club
17800;lincoln-united;Lincoln United;60;England;club
20261;linde;Linde;53;Denmark;club
14409;lindholm;Lindholm;53;Denmark;club
10992;lindome;Lindome;177;Sweden;club
19145;lindsdal;Lindsdal;177;Sweden;club
10627;linense-fc;Linense FC;28;Brasil;club
11850;linense;Linense;169;Spain;club
107;linfield-fc;Linfield FC;138;Northern Ireland;club
22034;linfield-w;Linfield W;0;;club
18789;linhares;Linhares;28;Brasil;club
15038;liniers-bahia;Liniers Bahia;9;Argentina;club
