20400;pacairigua;Pacairigua;199;Venezuela;club
23413;pachuca-w;Pachuca W;123;Mexico;club
19322;pacifico-sc;Pacifico SC;9;Argentina;club
250;pacos-de-ferreira;Pacos de Ferreira;148;Portugal;club
901;paderborn;Paderborn;74;Germany;club
20284;paderborn-u19;Paderborn U-19;74;Germany;club
18499;paderborn2;Paderborn-2;74;Germany;club
14196;padideh-khorasan;Padideh Khorasan;90;Iran;club
22353;padideh-malekshahi;Padideh Malekshahi;90;Iran;club
863;padova;Padova;94;Italy;club
22361;padova-u19;Padova U-19;94;Italy;club
16698;pae-chania;PAE Chania;76;Greece;club
2559;pafos;Pafos;51;Cyprus;club
7805;paeek;PAEEK;51;Cyprus;club
3500;paganese;Paganese;94;Italy;club
14711;pagny-sur-moselle;Pagny Sur Moselle;69;France;club
7146;pahang;Pahang;116;Malaysia;club
7149;paide;Paide;63;Estonia;club
20775;paide3;Paide-2;63;Estonia;club
22084;paide3-2;Paide-3;63;Estonia;club
21946;paiosaco;Paiosaco;169;Spain;club
20371;paiporta;Paiporta;169;Spain;club
23073;paju-citizen;Paju Citizen;101;Korea Republic;club
1426;pakhtakor;Pakhtakor;197;Uzbekistan;club
14954;pakhtakor2;Pakhtakor-2;197;Uzbekistan;club
-141;pakistan;Pakistan;141;;selection
24917;pakistan-u16;Pakistan U-16;0;;club
4859;pakistan-u19;Pakistan U-19;0;;club
22062;pakistan-u23;Pakistan U-23;0;;club
19158;pakruojis;Pakruojis;111;Lithuania;club
3022;paks;Paks;86;Hungary;club
1210;palamos;Palamos;169;Spain;club
7430;palencia;Palencia;169;Spain;club
15674;palanga;Palanga;111;Lithuania;club
528;palermo;Palermo;94;Italy;club
16529;palermo-u19;Palermo U-19;94;Italy;club
-142;palestine;Palestine;142;Palestine;selection
15596;plirot;P-Lirot;68;Finland;club
4858;palestine-u19;Palestine U-19;0;;club
23343;palestine-u20;Palestine U-20;0;;club
3858;palestine-u21;Palestine U-21;0;;club
19285;palestine-u23;Palestine U-23;0;;club
2309;palestino;Palestino;40;Chile;club
15265;pallokissat-w;Pallokissat W;68;Finland;club
13523;palm-beach;Palm Beach;12;Australia;club
22927;palmas;Palmas;28;Brasil;club
23788;palmeiras-u19;Palmeiras U-19;0;;club
441;palmeiras;Palmeiras;28;Brasil;club
23062;palmeiras-u20;Palmeiras U-20;28;Brasil;club
24411;palmese;Palmese;94;Italy;club
14219;paloma;Paloma;74;Germany;club
2126;pampilhosa;Pampilhosa;148;Portugal;club
18288;pamplona;Pamplona;169;Spain;club
23567;pampow;Pampow;74;Germany;club
736;panachaiki;Panachaiki;76;Greece;club
18232;panaderia-pulido;Panaderia Pulido;169;Spain;club
2803;panaitolikos;Panaitolikos;76;Greece;club
-143;panama;Panama;143;Panama;selection
18552;panaitolikos-u19;Panaitolikos U-19;76;Greece;club
5857;panama-u17;Panama U-17;0;;club
1688;pachuca;Pachuca;123;Mexico;club
11365;panama-u20;Panama U-20;143;Panama;selection
15546;panama-u22;Panama U-22;143;Panama;selection
23784;panama-u23;Panama U-23;0;;club
287;panathinaikos;Panathinaikos;76;Greece;club
18546;panathinaikos-u19;Panathinaikos U-19;76;Greece;club
21636;panama-w;Panama W;0;;club
2270;pandurii;Pandurii;151;Romania;club
13399;panegialos;Panegialos;76;Greece;club
16699;panelefsiniakos;Panelefsiniakos;76;Greece;club
22958;pacific;Pacific;35;Canada;club
13833;paniliakos;Paniliakos;76;Greece;club
731;panionios;Panionios;76;Greece;club
18547;panionios-u19;Panionios U-19;76;Greece;club
21333;panteg;Panteg;202;Wales;club
2804;panserraikos;Panserraikos;76;Greece;club
23161;pantheres;Pantheres;22;Benin;club
25035;panthiraikos;Panthiraikos;76;Greece;club
2805;panthrakikos;Panthrakikos;76;Greece;club
12368;pao-rouf;PAO Rouf;0;;club
380;paok;PAOK;76;Greece;club
22501;paok-u19;PAOK U-19;76;Greece;club
18549;paok-u20;PAOK U-20;76;Greece;club
22669;papai-perutz;Papai Perutz;86;Hungary;club
16026;paok-w;PAOK W;0;;club
-144;papua-new-guinea;Papua New Guinea;144;;selection
17847;papuanew-guinea;Papua-New Guinea;0;;club
7504;para-hills;Para Hills;12;Australia;club
23541;paradiso;Paradiso;178;Switzerland;club
15082;paradou;Paradou;3;Algeria;club
22418;paradyz;Paradyz;147;Poland;club
18796;paragominas;Paragominas;28;Brasil;club
5855;paraguay-u17;Paraguay U-17;145;Paraguay;selection
-145;paraguay;Paraguay;145;Paraguay;selection
7124;paraguay-u20;Paraguay U-20;145;Paraguay;selection
22124;paraguay-u18;Paraguay U-18;0;;club
22019;paraguay-u20-w;Paraguay U-20 W;0;;club
3855;paraguay-u21;Paraguay U-21;145;Paraguay;selection
15548;paraguay-u22;Paraguay U-22;145;Paraguay;selection
14912;paraguay-u23;Paraguay U-23;145;Paraguay;selection
21486;paraguay-w;Paraguay W;0;;club
18594;paraiba;Paraiba;28;Brasil;club
442;parana;Parana;28;Brasil;club
12544;paranvai;Paranvai;0;;club
17037;parauapebas;Parauapebas;28;Brasil;club
24913;palestine-u16;Palestine U-16;0;;club
16983;parceiro-nagano-w;Parceiro Nagano W;96;Japan;club
12884;pardubice;Pardubice;52;Czech Republic;club
15228;pardubice-w;Pardubice W;52;Czech Republic;club
15675;panevezys;Panevezys;111;Lithuania;club
2841;paredes;Paredes;148;Portugal;club
24595;paris-u19;Paris U-19;69;France;club
20074;paris-w;Paris W;69;France;club
2155;paris-fc;Paris FC;69;France;club
21706;parkgate;Parkgate;0;;club
18710;park-ridge;Park Ridge;0;;club
18162;parla;Parla;169;Spain;club
19063;parma-u19;Parma U-19;94;Italy;club
15131;pardubice-u19;Pardubice U-19;52;Czech Republic;club
205;parma;Parma;94;Italy;club
17052;parnahyba;Parnahyba;28;Brasil;club
23736;pardubice2;Pardubice-2;52;Czech Republic;club
11081;parramatta-eagles;Parramatta Eagles;12;Australia;club
13598;parrillas-one;Parrillas One;84;Honduras;club
15311;parnu-w;Parnu W;63;Estonia;club
17333;pars-jonoubi-jam;Pars Jonoubi Jam;90;Iran;club
17283;partick-th-u20;Partick Th. U-20;159;Scotland;club
16107;parseh-tehran;Parseh Tehran;90;Iran;club
828;partick-thistle;Partick Thistle;159;Scotland;club
13114;partizan-bardejov;Partizan Bardejov;164;Slovakia;club
347;partizan;Partizan;204;Serbia;club
23518;partizan-bardejov-w;Partizan Bardejov W;164;Slovakia;club
6107;partizani;Partizani;2;Albania;club
1876;partizan-minsk;Partizan Minsk;19;Belarus;club
6216;pas;Pas;0;;club
18121;pasaia-ke;Pasaia KE;169;Spain;club
24144;pars-jam-bushehr;Pars Jam Bushehr;90;Iran;club
13532;pascoe-vale;Pascoe Vale;12;Australia;club
24419;pascani;Pascani;151;Romania;club
18866;pascoe-vale-u20;Pascoe Vale U-20;12;Australia;club
13475;passo-fundo;Passo Fundo;28;Brasil;club
2502;pasto;Pasto;43;Colombia;club
24085;pastoreo;Pastoreo;145;Paraguay;club
20682;pata;Pata;164;Slovakia;club
18144;paterna;Paterna;169;Spain;club
12614;patriotas;Patriotas;43;Colombia;club
11648;patro-eisden;Patro Eisden;20;Belgium;club
9388;patronato-de-parana;Patronato de Parana;9;Argentina;club
8925;pattaya-united;Pattaya United;183;Thailand;club
14700;paulhanpezenas;Paulhan-Pezenas;69;France;club
7372;pau;Pau;69;France;club
2208;paulista;Paulista;28;Brasil;club
2003;parndorf;Parndorf;13;Austria;club
2720;paulton;Paulton;60;England;club
2346;pavia;Pavia;94;Italy;club
