2233;enp-paralimni;E.N.P. Paralimni;51;Cyprus;club
14562;east-kilbride;East Kilbride;159;Scotland;club
7890;east-bengal-club;East Bengal Club;88;India;club
7892;east-riffa;East Riffa;16;Bahrain;club
10588;east-stirlingshire;East Stirlingshire;159;Scotland;club
12315;east-thurrock;East Thurrock;60;England;club
2453;eastbourne-borough;Eastbourne Borough;60;England;club
16725;eastbourne-town;Eastbourne Town;60;England;club
6209;eastern;Eastern;85;Hong Kong;club
24955;eastern-district;Eastern District;85;Hong Kong;club
7475;eastern-suburbs;Eastern Suburbs;12;Australia;club
18729;eastern-suburbs-fc;Eastern Suburbs FC;134;New Zealand;club
2673;eastleigh;Eastleigh;60;England;club
3491;ebbsfleet-utd;Ebbsfleet Utd;60;England;club
15097;ebreichsdorf;Ebreichsdorf;13;Austria;club
15722;ebro;Ebro;169;Spain;club
21437;ec-bees;EC Bees;168;South Africa;club
22025;ebs-skala-w;EBS Skala W;0;;club
6084;ec-ras-al-khaimah;EC Ras al Khaimah;193;United Arab Emirates;club
12510;ec-sao-jose;EC Sao Jose;28;Brasil;club
20694;echallens;Echallens;178;Switzerland;club
3213;ecija;Ecija;169;Spain;club
23356;eckernforder-sv;Eckernforder SV;74;Germany;club
7532;ecu-joondalup;ECU Joondalup;12;Australia;club
18874;ecu-joondalup-u20;ECU Joondalup U-20;12;Australia;club
-57;ecuador;Ecuador;57;Ecuador;selection
5943;ecuador-u17;Ecuador U-17;57;Ecuador;selection
7122;ecuador-u20;Ecuador U-20;57;Ecuador;selection
23785;ecuador-u23;Ecuador U-23;0;;club
23832;eagles;Eagles;117;Maldives;club
23606;edelweiss;Edelweiss;13;Austria;club
14930;ecuador-w;Ecuador W;57;Ecuador;selection
21796;eddersheim;Eddersheim;74;Germany;club
18377;ederbergland;Ederbergland;74;Germany;club
14813;edgeworth-eagles;Edgeworth Eagles;12;Australia;club
2110;edinburgh-city;Edinburgh City;159;Scotland;club
3219;edinburgh-univ;Edinburgh Univ;159;Scotland;club
14606;edinet;Edinet;124;Moldova;club
19357;eding-sport;Eding Sport;34;Cameroon;club
13806;edirnespor-genclik;Edirnespor Genclik;188;Turkey;club
13954;edm-reocin;EDM Reocin;169;Spain;club
12480;edm-santillana;EDM Santillana;169;Spain;club
18249;edmf-churra;EDMF Churra;169;Spain;club
22953;edmonton;Edmonton;35;Canada;club
21207;edusport-academy;Edusport Academy;159;Scotland;club
